gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,LongitudeF,Longitude,Latitude,elev_units
3760014563,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/111056373,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,NZ,,Canterbury,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,27474,,51,,,,1/20/22 0:00,20,1,2022,1652950,1652950,HUMAN_OBSERVATION,iNaturalist,Observations,111056373,,Julia Kasper,4/11/22 2:55,CC0_1_0,Julia Kasper,Julia Kasper,,,2023-04-18T12:07:33.861Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,172,172.481602,-43.505528,meters
2814126576,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/47205260,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,NZ,,Canterbury,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,27474,,9,,,,4/25/20 21:01,25,4,2020,1652950,1652950,HUMAN_OBSERVATION,iNaturalist,Observations,47205260,,Julia Kasper,5/25/20 0:16,CC0_1_0,Julia Kasper,Julia Kasper,,,2023-04-18T12:01:12.457Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,172,172.602722,-43.418512,meters
3961005471,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/115239101,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,NZ,,Northland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,,16,,,,3/20/22 0:00,20,3,2022,1652950,1652950,HUMAN_OBSERVATION,iNaturalist,Observations,115239101,,Julia Kasper,5/3/22 23:18,CC0_1_0,Julia Kasper,Julia Kasper,,,2023-04-18T11:59:39.833Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,173,173.854963,-35.931907,meters
3760323633,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/112101275,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,NZ,,Auckland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,,52,,,,2/6/22 0:00,6,2,2022,1652950,1652950,HUMAN_OBSERVATION,iNaturalist,Observations,112101275,,mozzieman,4/19/22 23:59,CC_BY_NC_4_0,mozzieman,mozzieman,,,2023-04-18T12:02:23.988Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,174,174.7098,-36.799545,meters
2579277812,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/39436058,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,NZ,,Auckland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,28505,,36,,,,2/25/20 16:07,25,2,2020,1652950,1652950,HUMAN_OBSERVATION,iNaturalist,Observations,39436058,,Julia Kasper,3/2/20 3:09,CC0_1_0,Julia Kasper,Julia Kasper,,,2023-04-18T11:53:50.960Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,174,174.750608,-36.720129,meters
3039422495,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/69080042,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,NZ,,Auckland,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,28563,,139,,,,1/5/21 2:13,5,1,2021,1652950,1652950,HUMAN_OBSERVATION,iNaturalist,Observations,69080042,,Siobhan Barnard,2/5/21 2:34,CC_BY_NC_4_0,Siobhan Barnard,Siobhan Barnard,,,2023-04-18T12:02:18.982Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,175,175.531841,-36.311272,meters
3039416446,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/69080041,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,NZ,,Manawatu-Wanganui,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,,52,,,,1/16/21 2:13,16,1,2021,1652950,1652950,HUMAN_OBSERVATION,iNaturalist,Observations,69080041,,Siobhan Barnard,2/5/21 2:34,CC_BY_NC_4_0,Siobhan Barnard,Siobhan Barnard,,,2023-04-18T12:02:23.065Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,175,175.627195,-40.35788,meters
2579374892,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/39435180,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,NZ,,Bay of Plenty,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,,7,,,,2/19/20 15:46,19,2,2020,1652950,1652950,HUMAN_OBSERVATION,iNaturalist,Observations,39435180,,Julia Kasper,3/2/20 2:50,CC0_1_0,Julia Kasper,Julia Kasper,,,2023-04-18T11:51:54.416Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,176,176.200458,-37.652653,meters
3773415412,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/115239054,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,NZ,,Bay of Plenty,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,,4,,,,1/27/22 0:00,27,1,2022,1652950,1652950,HUMAN_OBSERVATION,iNaturalist,Observations,115239054,,Julia Kasper,5/3/22 23:18,CC0_1_0,Julia Kasper,Julia Kasper,,,2023-04-18T11:59:08.605Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,176,176.327761,-37.717916,meters
177088075,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,CL,Santiago Vic.,Santiago,PRESENT,,5ab24120-de25-11dc-9a41-b8a03c50a862,,,537,,,,,,,,1652950,1652950,PRESERVED_SPECIMEN,USNM,CH2,9082525,,,,CC_BY_4_0,,G L,,,2023-04-03T18:25:10.033Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,-70,-70.66876,-33.45348,meters
