gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,LongitudeF,Longitude,Latitude,elev_units
1916659486,0645ccdb-e001-4ab0-9729-51f1755e007e,03c5794f-10c8-4c54-8422-9f34f0a8a278,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex molestus Forsskål, 1775",Culex (Culex) molestus,"Forsskål, 1775",AU,locality withheld,New South Wales,PRESENT,,ef66652d-3cc3-4140-b268-a07d1e53441b,10,1e-09,28,,,,2016-06-11T00:00:00Z,11,6,2016,8013980,1652991,HUMAN_OBSERVATION,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,SJJSI0667448,,,,CC_BY_4_0,NSW Dept of Planning and Environment,OIXR16080301,,,2023-04-17T21:50:59.177Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,150,150.1309,-36.0826,meters
3399860146,403ac8e4-dfaa-4bcd-ab2e-f30f4632b12d,ITG:FAVV:OCC:F13L0066,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens/torrentium,,BE,Bochelt,,PRESENT,177,dcb43835-480b-45ec-acf4-364389fcdddd,30,,-4931,,,,2013-09-06T00:00:00Z,6,9,2013,1652991,1652991,HUMAN_OBSERVATION,ITM,ITG:FAVV,,,Isra,2013-09-09T00:00:00Z,CC_BY_4_0,Institute of Tropical Medicine Antwerp,ITM,,,2023-01-24T16:36:26.405Z,,COUNTRY_COORDINATE_MISMATCH;ZERO_COORDINATE;CONTINENT_COORDINATE_MISMATCH,0,0,0,meters
3350953888,d8cd16ba-bb74-4420-821e-083f2bac17c2,KU187083,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,,KE,Mfangano Island,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,1239,,,,2012-11-27T00:00:00Z,27,11,2012,1652991,1652991,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,Yvonne U Ajamma,,,2023-04-22T12:43:28.620Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,34,34.060001,-0.45,meters
3348250679,d8cd16ba-bb74-4420-821e-083f2bac17c2,KU380437,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,,KE,"Nyanza, Suba District, Ungoye Residence",,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,1348,,,,2012-05-22T00:00:00Z,22,5,2012,1652991,1652991,PRESERVED_SPECIMEN,,,14702-CxwatE01,,Yvonne U Ajamma,,CC_BY_4_0,,Yvonne U Ajamma,,,2023-04-22T12:43:54.093Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,34,34.099998,-0.61,meters
3348221999,d8cd16ba-bb74-4420-821e-083f2bac17c2,KU056509,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,,KE,Rusinga Island,,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,1139,,,,2011-11-02T00:00:00Z,2,11,2011,1652991,1652991,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,Yvonne U Ajamma,,,2023-04-22T12:43:54.006Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,34,34.200001,-0.42,meters
4065055502,5c055b27-59bb-4a77-bc83-2eace3111167,TanBIF:NM-AIST:MaIV:MAG:MWF5:156,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,"Linnaeus, 1758",TZ,Lake Manyara National Park,Arusha,PRESENT,,76905ca0-1e21-11de-9ca0-cd203b273f5d,,,955,,,,2021-05-09T00:00:00Z,9,5,2021,1652991,1652991,HUMAN_OBSERVATION,NM-AIST,,,,,,CC_BY_4_0,Nelson Mandela African Institution of Science and Technology,,,,2023-03-25T05:23:46.063Z,,,35,35.8659,-3.37778,meters
4065056071,5c055b27-59bb-4a77-bc83-2eace3111167,TanBIF:NM-AIST:MaIV:MAG:MWM2:149,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,"Linnaeus, 1758",TZ,Mdori,Arusha,PRESENT,,76905ca0-1e21-11de-9ca0-cd203b273f5d,,,1004,,,,2021-05-09T00:00:00Z,9,5,2021,1652991,1652991,HUMAN_OBSERVATION,NM-AIST,,,,,,CC_BY_4_0,Nelson Mandela African Institution of Science and Technology,,,,2023-03-25T05:23:47.823Z,,,35,35.8544,-3.36825,meters
4065056053,5c055b27-59bb-4a77-bc83-2eace3111167,TanBIF:NM-AIST:MaIV:MAG:TR23:145,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,"Linnaeus, 1758",TZ,Magugu,Manyara,PRESENT,,76905ca0-1e21-11de-9ca0-cd203b273f5d,,,1034,,,,2021-05-08T00:00:00Z,8,5,2021,1652991,1652991,HUMAN_OBSERVATION,NM-AIST,,,,,,CC_BY_4_0,Nelson Mandela African Institution of Science and Technology,,,,2023-03-25T05:23:47.770Z,,,35,35.9689,-3.77035,meters
4065055605,5c055b27-59bb-4a77-bc83-2eace3111167,TanBIF:NM-AIST:MaIV:MAG:TR16:147,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,"Linnaeus, 1758",TZ,Magugu,Manyara,PRESENT,,76905ca0-1e21-11de-9ca0-cd203b273f5d,,,1067,,,,2021-05-08T00:00:00Z,8,5,2021,1652991,1652991,HUMAN_OBSERVATION,NM-AIST,,,,,,CC_BY_4_0,Nelson Mandela African Institution of Science and Technology,,,,2023-03-25T05:23:46.486Z,,,36,36.0454,-3.78895,meters
4065055915,5c055b27-59bb-4a77-bc83-2eace3111167,TanBIF:NM-AIST:MaIV:MAG:TR14:148,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,"Linnaeus, 1758",TZ,Mdori,Manyara,PRESENT,,76905ca0-1e21-11de-9ca0-cd203b273f5d,,,1109,,,,2021-05-09T00:00:00Z,9,5,2021,1652991,1652991,HUMAN_OBSERVATION,NM-AIST,,,,,,CC_BY_4_0,Nelson Mandela African Institution of Science and Technology,,,,2023-03-25T05:23:47.405Z,,,36,36.0759,-3.98352,meters
