Species.Pop,HighestTrait,lat,lon,maxtemp_point,maxtemp_lower,maxtemp_upper,maxtemp_NoB_point,maxtemp_NoB_lower,maxtemp_NoB_upper,tolerance_point,tolerance_lower,tolerance_upper,tolerance_NoB_point,tolerance_NoB_lower,tolerance_NoB_upper,tolerance_Tpref_point,tolerance_Tpref_lower,tolerance_Tpref_upper,numhours_point,numhours_lower,numhours_upper,numhours_NoB_point,numhours_NoB_lower,numhours_NoB_upper,streak_point,streak_lower,streak_upper,streak_NoB_point,streak_NoB_lower,streak_NoB_upper,streak_days_point,streak_days_lower,streak_days_upper,streak_days_nob_point,streak_days_nob_lower,streak_days_nob_upper,AdultLifespan,maxtemp_point2,maxtemp_lower2,maxtemp_upper2,maxtemp_NoB_point2,maxtemp_NoB_lower2,maxtemp_NoB_upper2,tolerance_point2,tolerance_lower2,tolerance_upper2,tolerance_NoB_point2,tolerance_NoB_lower2,tolerance_NoB_upper2,tolerance_Tpref_point2,tolerance_Tpref_lower2,tolerance_Tpref_upper2,numhours_point2,numhours_lower2,numhours_upper2,numhours_NoB_point2,numhours_NoB_lower2,numhours_NoB_upper2,streak_point2,streak_lower2,streak_upper2,streak_NoB_point2,streak_NoB_lower2,streak_NoB_upper2,streak_days_point2,streak_days_lower2,streak_days_upper2,streak_days_nob_point2,streak_days_nob_lower2,streak_days_nob_upper2,elevation,ScaledTSM,BIOME
Anopheles_gambiae,BitingRate,10.25,9.58333,"38.94717246","38.94717246","38.94717246","44.0463561","44.0463561","44.0463561","4.602827538","4.292827538","4.912827538","-0.496356095","-0.806356095","-0.186356095","4.602827538","4.292827538","4.912827538","0","0","0","1","1","1",,,,"1","1","1",,,,"1","1","1",AdultLifespan,"38.94717246","38.94717246","38.94717246","44.0463561","44.0463561","44.0463561","-0.097172462","-0.957172462","0.752827538","-5.196356095","-6.056356095","-4.346356095","-0.097172462","-0.957172462","0.752827538","1","16","0","187","256","111","1","5",,"7","7","7","1","3",,"22","23","13","660","0.392629224082688",10.00000000000
Anopheles_gambiae,BitingRate,14.9211,13.4349,"44.00086314","44.00086314","44.00086314","47.19948693","47.19948693","47.19948693","-0.450863143","-0.760863143","-0.140863143","-3.649486927","-3.959486927","-3.339486927","-0.450863143","-0.760863143","-0.140863143","5","8","3","86","108","64","3","5","3","7","7","7","1","1","1","4","5","3",AdultLifespan,"44.00086314","44.00086314","44.00086314","47.19948693","47.19948693","47.19948693","-5.150863143","-6.010863143","-4.300863143","-8.349486927","-9.209486927","-7.499486927","-5.150863143","-6.010863143","-4.300863143","350","507","236","655","798","508","10","10","10","11","11","10","17","36","17","36","36","30","341.1","0.137424016998812",7.00000000000
Anopheles_gambiae,BitingRate,5.51578,37.4389,"37.03082905","37.03082905","37.03082905","42.66575374","42.66575374","42.66575374","6.519170946","6.209170946","6.829170946","0.884246256","0.574246256","1.194246256","6.519170946","6.209170946","6.829170946","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"37.03082905","37.03082905","37.03082905","42.66575374","42.66575374","42.66575374","1.819170946","0.959170946","2.669170946","-3.815753744","-4.675753744","-2.965753744","1.819170946","0.959170946","2.669170946","0","0","0","111","185","65",,,,"4","5","4",,,,"13","23","12","1213.8","0.489402225667678",1.00000000000
Anopheles_stephensi,BitingRate,13.97,35.3,"44.10355268","44.10355268","44.10355268","48.77466941","48.77466941","48.77466941","-1.853552684","-2.283552684","-1.423552684","-6.52466941","-6.95466941","-6.09466941","-1.853552684","-2.283552684","-1.423552684","44","58","34","212","263","173","5","7","5","8","8","7","3","4","3","14","14","14",AdultLifespan,"44.10355268","44.10355268","44.10355268","48.77466941","48.77466941","48.77466941","-5.003552684","-5.843552684","-4.163552684","-9.67466941","-10.51466941","-8.83466941","-5.003552684","-5.843552684","-4.163552684","325","552","202","807","1008","610","9","10","8","11","11","9","15","15","14","41","57","20","578","0.222567193525959",7.00000000000
Anopheles_stephensi,BitingRate,14.04,35.38,"44.38435838","44.38435838","44.38435838","49.08752799","49.08752799","49.08752799","-2.134358383","-2.564358383","-1.704358383","-6.837527993","-7.267527993","-6.407527993","-2.134358383","-2.564358383","-1.704358383","50","63","40","248","291","197","6","7","5","8","8","7","3","6","3","14","14","14",AdultLifespan,"44.38435838","44.38435838","44.38435838","49.08752799","49.08752799","49.08752799","-5.284358383","-6.124358383","-4.444358383","-9.987527993","-10.82752799","-9.147527993","-5.284358383","-6.124358383","-4.444358383","363","603","226","826","1045","654","10","10","8","11","11","9","15","15","14","57","57","20","596","0.211207946644535",7.00000000000
Anopheles_stephensi,BitingRate,8.9891,40.1647,"36.81567034","36.81567034","36.81567034","40.65500952","40.65500952","40.65500952","5.434329664","5.004329664","5.864329664","1.594990477","1.164990477","2.024990477","5.434329664","5.004329664","5.864329664","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.81567034","36.81567034","36.81567034","40.65500924","40.65500924","40.65500924","2.284329664","1.444329664","3.124329664","-1.555009239","-2.395009239","-0.715009239","2.284329664","1.444329664","3.124329664","0","0","0","34","56","8",,,,"3","4","2",,,,"5","5","2","929.8","0.517379069241141",1.00000000000
Anopheles_stephensi,BitingRate,10.166,40.6468,"42.53935358","42.53935358","42.53935358","45.81850055","45.81850055","45.81850055","-0.289353576","-0.719353576","0.140646424","-3.568500545","-3.998500545","-3.138500545","-0.289353576","-0.719353576","0.140646424","2","11","0","163","223","128","1","2",,"6","6","5","1","3",,"22","23","17",AdultLifespan,"42.53935358","42.53935358","42.53935358","45.81850055","45.81850055","45.81850055","-3.439353576","-4.279353576","-2.599353576","-6.718500545","-7.558500545","-5.878500545","-3.439353576","-4.279353576","-2.599353576","252","404","132","713","916","531","7","9","6","9","9","8","24","26","11","42","45","42","617.5","0.28584270361265",7.00000000000
Anopheles_stephensi,BitingRate,11.7948,41.0084,"44.38096359","44.38096359","44.38096359","46.04537728","46.04537728","46.04537728","-2.130963585","-2.560963585","-1.700963585","-3.795377275","-4.225377275","-3.365377275","-2.130963585","-2.560963585","-1.700963585","39","61","24","291","366","219","5","7","4","8","8","7","8","9","3","29","31","28",AdultLifespan,"44.38096359","44.38096359","44.38096359","46.04537728","46.04537728","46.04537728","-5.280963585","-6.120963585","-4.440963585","-6.945377275","-7.785377275","-6.105377275","-5.280963585","-6.120963585","-4.440963585","479","750","294","1018","1320","777","9","11","8","11","12","10","51","57","26","64","71","64","432","0.211345274158656",13.00000000000
Anopheles_stephensi,BitingRate,9.5562,41.384,"36.46378415","36.46378415","36.5284449","39.99425435","39.99425435","39.99425435","5.786215849","5.356215849","6.151555096","2.25574565","1.82574565","2.68574565","5.786215849","5.356215849","6.216215849","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.46378415","36.46378415","36.46378415","39.994254","39.994254","39.994254","2.636215849","1.796215849","3.476215849","-0.894253997","-1.734253997","-0.054253997","2.636215849","1.796215849","3.476215849","0","0","0","3","13","1",,,,"2","3","1",,,,"1","3","1","1102.6","0.531613687925206",1.00000000000
Anopheles_stephensi,BitingRate,9.3517,42.7939,"36.02416312","35.53479145","36.48735824","36.31571941","36.31571941","36.48735824","6.225836876","6.285208551","6.192641755","5.934280595","5.504280595","6.192641755","9.200591274","9.261071745","9.15097349","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"30.37670434","30.37670434","30.37670434","36.31571979","36.31571979","36.31571979","8.723295658","7.883295658","9.563295658","2.784280211","1.944280211","3.624280211","8.723295658","7.883295658","9.563295658","0","0","0","0","0","0",,,,,,,,,,,,,"1652.4","0.777850294175",10.00000000000
Anopheles_stephensi,BitingRate,11.479,43.233,"44.40042464","44.40042464","44.40042464","46.93561045","46.93561045","46.93561045","-2.150424641","-2.580424641","-1.720424641","-4.685610452","-5.115610452","-4.255610452","-2.150424641","-2.580424641","-1.720424641","33","58","20","251","286","211","4","5","4","6","7","6","3","4","3","24","24","14",AdultLifespan,"44.40042464","44.40042464","44.40042464","46.93561045","46.93561045","46.93561045","-5.300424641","-6.140424641","-4.460424641","-7.835610452","-8.675610452","-6.995610452","-5.300424641","-6.140424641","-4.460424641","372","504","260","620","744","520","8","9","7","9","9","8","24","39","23","42","42","32","3.7","0.21055802895507",13.00000000000
Anopheles_stephensi,BitingRate,6.7389,44.2771,"37.01725499","37.01725499","37.01725499","39.88938075","39.88938075","39.88938075","5.232745014","4.802745014","5.662745014","2.360619251","1.930619251","2.790619251","5.232745014","4.802745014","5.662745014","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"37.01725499","37.01725499","37.01725499","39.88938075","39.88938075","39.88938075","2.082745014","1.242745014","2.922745014","-0.789380749","-1.629380749","0.050619251","2.082745014","1.242745014","2.922745014","0","0","0","4","29","0",,,,"1","3",,,,,"1","5",,"528.4","0.509224498963508",7.00000000000
Anopheles_stephensi,BitingRate,6.735,44.277,"37.04820737","37.04820737","37.04820737","39.15557741","39.15557741","39.15557741","5.20179263","4.77179263","5.63179263","3.094422591","2.664422591","3.524422591","5.20179263","4.77179263","5.63179263","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"37.04820737","37.04820737","37.04820737","39.15557741","39.15557741","39.15557741","2.05179263","1.21179263","2.89179263","-0.055577409","-0.895577409","0.784422591","2.05179263","1.21179263","2.89179263","0","0","0","2","27","0",,,,"1","3",,,,,"1","5",,"527","0.507972402682425",7.00000000000
Anopheles_stephensi,BitingRate,10.84,72.1841,"35.97290845","35.53159039","35.97290671","35.97290845","35.53159039","35.97290671","6.277091547","6.288409611","6.707093287","6.277091547","6.288409611","6.707093287","9.201351437","9.261780904","9.158821106","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"31.16518509","31.16518509","31.16518509","35.53066722","35.53066722","35.53066722","7.93481491","7.09481491","8.77481491","3.569332775","2.729332775","4.409332775","7.93481491","7.09481491","8.77481491","0","0","0","0","0","0",,,,,,,,,,,,,"4.6","0.745954404918915",1.00000000000
Anopheles_stephensi,BitingRate,12.8588,74.8333,"36.71377556","36.71377556","36.71377556","40.63411525","40.63411525","40.63411525","5.536224435","5.106224435","5.966224435","1.61588475","1.18588475","2.04588475","5.536224435","5.106224435","5.966224435","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.71377556","36.71377556","36.71377556","40.63411525","40.63411525","40.63411525","2.386224435","1.546224435","3.226224435","-1.53411525","-2.37411525","-0.69411525","2.386224435","1.546224435","3.226224435","0","0","0","4","7","1",,,,"2","2","1",,,,"2","2","1","-0.7","0.521500950897521",1.00000000000
Anopheles_stephensi,BitingRate,12.8919,74.8462,"36.66612758","36.66612758","36.66612758","40.51440154","40.51440154","40.51440154","5.583872423","5.153872423","6.013872423","1.735598458","1.305598458","2.165598458","5.583872423","5.153872423","6.013872423","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.66612758","36.66612758","36.66612758","40.51440154","40.51440154","40.51440154","2.433872423","1.593872423","3.273872423","-1.414401542","-2.254401542","-0.574401542","2.433872423","1.593872423","3.273872423","0","0","0","4","8","1",,,,"1","2","1",,,,"2","2","1","29.3","0.523428423384805",1.00000000000
Anopheles_stephensi,BitingRate,11.0391,76.876,"36.04682319","35.57482769","36.52631238","38.95591992","38.95591992","38.95591992","6.203176814","6.245172306","6.153687623","3.294080078","2.864080078","3.724080078","6.675172306","6.245172306","7.105172306","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"35.57482769","35.57482769","35.57482769","38.95591978","38.95591978","38.95591978","3.525172306","2.685172306","4.365172306","0.14408022","-0.69591978","0.98408022","3.525172306","2.685172306","4.365172306","0","0","0","0","5","0",,,,,"3",,,,,,"2",,"496.6","0.567574054462848",1.00000000000
Anopheles_stephensi,BitingRate,8.4874,76.9526,"35.9786492","35.55288748","36.31684786","36.23032652","36.23032652","36.31684786","6.271350802","6.267112518","6.363152135","6.019673477","5.589673477","6.363152135","9.201180264","9.232038852","9.158363963","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"32.58786736","32.58786736","32.58786736","36.23032648","36.23032648","36.23032648","6.512132644","5.672132644","7.352132644","2.869673523","2.029673523","3.709673523","6.512132644","5.672132644","7.352132644","0","0","0","0","0","0",,,,,,,,,,,,,"13","0.688403581873413",1.00000000000
Anopheles_stephensi,BitingRate,12.9415,77.51,"36.04990668","35.57221484","36.52857438","39.79316206","39.79316206","39.79316206","6.200093322","6.247785159","6.151425617","2.456837944","2.026837944","2.886837944","6.677785164","6.247785164","7.107785164","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"35.57221484","35.57221484","35.57221484","39.79316144","39.79316144","39.79316144","3.527785164","2.687785164","4.367785164","-0.693161437","-1.533161437","0.146838563","3.527785164","2.687785164","4.367785164","0","0","0","5","28","0",,,,"2","4",,,,,"1","5",,"826.2","0.567679750676258",2.00000000000
Anopheles_stephensi,BitingRate,8.9052,77.0581,"36.0499923","35.69147379","36.52555556","40.05437616","40.05437616","40.05437616","6.200007697","6.12852621","6.154444443","2.195623838","1.765623838","2.625623838","6.55852621","6.12852621","6.98852621","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"35.69147379","35.69147379","35.69147379","40.05437616","40.05437616","40.05437616","3.40852621","2.56852621","4.24852621","-0.954376161","-1.794376161","-0.114376161","3.40852621","2.56852621","4.24852621","0","0","0","2","12","1",,,,"2","3","1",,,,"1","3","1","122.4","0.562855447230385",1.00000000000
Anopheles_stephensi,BitingRate,11.7252,78.0992,"38.62908604","38.62908604","38.62908604","44.20947686","44.20947686","44.20947686","3.620913964","3.190913964","4.050913964","-1.959476855","-2.389476855","-1.529476855","3.620913964","3.190913964","4.050913964","0","0","0","16","25","9",,,,"3","3","3",,,,"3","5","1",AdultLifespan,"38.62908604","38.62908604","38.62908604","44.20947687","44.20947687","44.20947687","0.470913964","-0.369086036","1.310913964","-5.109476865","-5.949476865","-4.269476865","0.470913964","-0.369086036","1.310913964","0","4","0","188","254","124",,"2",,"7","7","6",,"2",,"37","40","25","321.1","0.444022165487738",2.00000000000
Anopheles_stephensi,BitingRate,9.9261,78.1231,"41.81004377","41.81004377","41.81004377","45.73257362","45.73257362","45.73257362","0.439956227","0.009956227","0.869956227","-3.482573623","-3.912573623","-3.052573623","0.439956227","0.009956227","0.869956227","0","0","0","105","130","84",,,,"6","6","5",,,,"23","31","22",AdultLifespan,"41.81004377","41.81004377","41.81004377","45.73257362","45.73257362","45.73257362","-2.710043773","-3.550043773","-1.870043773","-6.632573623","-7.472573623","-5.792573623","-2.710043773","-3.550043773","-1.870043773","129","238","65","382","531","274","7","8","5","9","9","8","32","40","22","36","41","36","134.4","0.315344989836975",2.00000000000
Anopheles_stephensi,BitingRate,12.0159,79.8585,"36.68311772","36.68311772","36.68311772","40.55849107","40.55849107","40.55849107","5.566882276","5.136882276","5.996882276","1.691508929","1.261508929","2.121508929","5.566882276","5.136882276","5.996882276","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.68311772","36.68311772","36.68311772","40.55849107","40.55849107","40.55849107","2.416882276","1.576882276","3.256882276","-1.458491071","-2.298491071","-0.618491071","2.416882276","1.576882276","3.256882276","0","0","0","6","18","2",,,,"3","3","1",,,,"2","4","1","12.5","0.522741132225787",2.00000000000
Anopheles_stephensi,BitingRate,12.9397,79.2397,"40.75884786","40.75884786","40.75884786","46.36492105","46.36492105","46.36492105","1.491152144","1.06115214","1.921152144","-4.114921053","-4.544921053","-3.684921053","1.491152136","1.061152136","1.92115214","0","0","0","56","78","43",,,,"5","6","5",,,,"9","9","9",AdultLifespan,"40.75884786","40.75884786","40.75884786","46.3649211","46.3649211","46.3649211","-1.658847864","-2.498847864","-0.818847864","-7.264921096","-8.104921096","-6.424921096","-1.658847864","-2.498847864","-0.818847864","19","59","11","296","404","209","7","9","6","8","9","8","5","7","4","47","48","26","185.1","0.357868321427456",2.00000000000
Anopheles_stephensi,BitingRate,12.9952,80.2527,"39.26191621","39.26191621","39.26191621","43.90995413","43.90995413","43.90995413","2.988083786","2.558083786","3.418083786","-1.659954129","-2.089954129","-1.229954129","2.988083786","2.558083786","3.418083786","0","0","0","4","9","3",,,,"2","3","2",,,,"3","4","2",AdultLifespan,"39.26191621","39.26191621","39.26191621","43.90995413","43.90995413","43.90995413","-0.161916214","-1.001916214","0.678083786","-4.809954129","-5.649954129","-3.969954129","-0.161916214","-1.001916214","0.678083786","3","5","0","81","120","41","3","4",,"5","6","5","1","1",,"9","10","5","12.8","0.4184227056067",2.00000000000
Anopheles_stephensi,BitingRate,13.0025,80.2561,"39.23277031","39.23277031","39.23277031","44.04744174","44.04744174","44.04744174","3.017229691","2.587229691","3.447229691","-1.797441739","-2.227441739","-1.367441739","3.017229691","2.587229691","3.447229691","0","0","0","5","10","4",,,,"2","3","2",,,,"3","4","3",AdultLifespan,"39.23277031","39.23277031","39.23277031","44.04744174","44.04744174","44.04744174","-0.132770309","-0.972770309","0.707229691","-4.947441739","-5.787441739","-4.107441739","-0.132770309","-0.972770309","0.707229691","2","5","0","84","120","43","2","4",,"6","6","5","1","1",,"9","10","5","11","0.419601725589758",2.00000000000
Anopheles_stephensi,BitingRate,14.617,97.983,"37.53390597","37.53390597","37.53390597","41.18555619","41.18555619","41.18555619","4.716094027","4.286094027","5.146094027","1.064443807","0.634443807","1.494443806","4.716094027","4.286094027","5.146094027","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"37.53390597","37.53390597","37.53390597","41.18555619","41.18555619","41.18555619","1.566094027","0.726094027","2.406094027","-2.085556193","-2.925556193","-1.245556193","1.566094027","0.726094027","2.406094027","0","0","0","28","65","7",,,,"3","4","2",,,,"6","6","2","21.2","0.488324758916336",1.00000000000
Anopheles_stephensi,BitingRate,14.633,97.932,"36.9808105","36.9808105","36.9808105","41.24992306","41.24992306","41.24992306","5.269189503","4.839189503","5.699189503","1.00007694","0.57007694","1.43007694","5.269189503","4.839189503","5.699189503","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.9808105","36.9808105","36.9808105","41.24992271","41.24992271","41.24992271","2.119189503","1.279189503","2.959189503","-2.149922714","-2.989922714","-1.309922714","2.119189503","1.279189503","2.959189503","0","0","0","14","41","5",,,,"3","4","2",,,,"4","6","2","16.3","0.510698763729118",1.00000000000
Anopheles_stephensi,BitingRate,14.667,98.066,"37.91254881","37.91254881","37.91254881","42.44329531","42.44329531","42.44329531","4.337451189","3.907451189","4.767451189","-0.193295314","-0.623295314","0.236704686","4.337451188","3.907451188","4.767451189","0","0","0","1","2","0",,,,"1","2",,,,,"1","1",,AdultLifespan,"37.91254881","37.91254881","37.91254881","42.44329529","42.44329529","42.44329529","1.187451188","0.347451188","2.027451188","-3.343295285","-4.183295285","-2.503295285","1.187451188","0.347451188","2.027451188","0","0","0","42","77","14",,,,"4","5","4",,,,"4","6","2","23.4","0.473007771036812",1.00000000000
Anopheles_stephensi,BitingRate,14.668,98.15,"38.98901483","38.98901483","38.98901483","42.77347062","42.77347062","42.77347062","3.260985167","2.830985167","3.690985167","-0.523470625","-0.953470625","-0.093470625","3.260985169","2.830985169","3.690985167","0","0","0","3","3","1",,,,"2","2","1",,,,"1","1","1",AdultLifespan,"38.98901483","38.98901483","38.98901483","42.77347062","42.77347062","42.77347062","0.110985169","-0.729014831","0.950985169","-3.673470622","-4.513470622","-2.833470622","0.110985169","-0.729014831","0.950985169","0","4","0","113","174","56",,"4",,"5","5","5",,"1",,"6","15","6","47.8","0.42946220443033",1.00000000000
Anopheles_stephensi,BitingRate,14.243,100.5263,"38.64491804","38.64491804","38.64491804","42.49632839","42.49632839","42.49632839","3.605081956","3.175081956","4.035081956","-0.246328394","-0.676328394","0.183671606","3.605081956","3.175081956","4.035081956","0","0","0","1","2","0",,,,"1","1",,,,,"1","1",,AdultLifespan,"38.64491804","38.64491804","38.64491804","42.49632839","42.49632839","42.49632839","0.455081956","-0.384918044","1.295081956","-3.396328394","-4.236328394","-2.556328394","0.455081956","-0.384918044","1.295081956","0","9","0","34","77","18",,"2",,"5","5","5",,"3",,"3","7","3","0.3","0.443381723758311",1.00000000000
Anopheles_stephensi,BitingRate,11.48,43.23,"44.38762144","44.38762144","44.38762144","46.8301495","46.8301495","46.8301495","-2.137621437","-2.567621437","-1.707621437","-4.5801495","-5.0101495","-4.1501495","-2.137621437","-2.567621437","-1.707621437","32","57","20","252","285","205","4","5","4","6","7","6","3","4","3","24","24","15",AdultLifespan,"44.38762144","44.38762144","44.38762144","46.8301495","46.8301495","46.8301495","-5.287621437","-6.127621437","-4.447621437","-7.7301495","-8.5701495","-6.8901495","-5.287621437","-6.127621437","-4.447621437","371","503","258","624","751","529","8","9","7","9","9","8","24","39","23","42","42","32","4","0.211075948483154",13.00000000000
Anopheles_stephensi,BitingRate,11.4772,43.2311,"44.37674634","44.37674634","44.37674634","46.73336916","46.73336916","46.73336916","-2.126746336","-2.556746336","-1.696746336","-4.483369157","-4.913369157","-4.053369157","-2.126746336","-2.556746336","-1.696746336","34","57","20","222","267","167","4","5","4","6","7","6","3","4","3","24","24","14",AdultLifespan,"44.37674634","44.37674634","44.37674634","46.73336916","46.73336916","46.73336916","-5.276746336","-6.116746336","-4.436746336","-7.633369157","-8.473369157","-6.793369157","-5.276746336","-6.116746336","-4.436746336","371","503","259","607","734","504","8","9","7","8","9","8","24","39","23","42","42","26","8.9","0.211515871738128",13.00000000000
Anopheles_stephensi,BitingRate,6.73,44.27,"36.99547575","36.99547575","36.99547575","40.75225958","40.75225958","40.75225958","5.254524252","4.824524252","5.684524252","1.497740415","1.067740415","1.927740415","5.254524252","4.824524252","5.684524252","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.99547575","36.99547575","36.99547575","40.75225958","40.75225958","40.75225958","2.104524252","1.264524252","2.944524252","-1.652259585","-2.492259585","-0.812259585","2.104524252","1.264524252","2.944524252","0","0","0","42","85","17",,,,"4","5","3",,,,"6","11","4","521","0.510105520047525",7.00000000000
Anopheles_stephensi,BitingRate,6.73333,44.2667,"36.9850637","36.9850637","36.9850637","39.9713613","39.9713613","39.9713613","5.264936303","4.834936303","5.694936303","2.278638698","1.848638698","2.708638698","5.264936303","4.834936303","5.694936303","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.9850637","36.9850637","36.9850637","39.9713613","39.9713613","39.9713613","2.114936303","1.274936303","2.954936303","-0.871361302","-1.711361302","-0.031361302","2.114936303","1.274936303","2.954936303","0","0","0","17","58","1",,,,"3","4","1",,,,"4","5","1","531","0.510526711847664",7.00000000000
Anopheles_stephensi,BitingRate,11.4,76.690002,"29.06680905","29.06680905","29.06680905","29.06680905","29.06680905","29.06680905","13.18319095","12.75319095","13.61319095","13.18319095","12.75319095","13.61319095","13.18319095","12.75319095","13.61319095","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"24.88506356","24.88506356","24.88506356","28.65035102","28.65035102","28.65035102","14.21493644","13.37493644","15.05493644","10.44964898","9.609648982","11.28964898","14.21493644","13.37493644","15.05493644","0","0","0","0","0","0",,,,,,,,,,,,,"2216","1",1.00000000000
Anopheles_stephensi,BitingRate,11.02,76.95,"36.79468266","36.79468266","36.79468266","40.2879343","40.2879343","40.2879343","5.455317335","5.025317335","5.885317335","1.962065703","1.532065703","2.392065703","5.455317335","5.025317335","5.885317335","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.79468266","36.79468266","36.79468266","40.2879343","40.2879343","40.2879343","2.305317335","1.465317335","3.145317335","-1.187934297","-2.027934297","-0.347934297","2.305317335","1.465317335","3.145317335","0","0","0","16","32","5",,,,"3","5","2",,,,"6","8","2","434","0.518228069589795",1.00000000000
Anopheles_stephensi,BitingRate,11.18,76.349998,"36.02588215","35.55568208","36.44959004","36.02588215","35.98409792","36.44959004","6.224117851","6.26431792","6.230409959","6.224117851","5.835902084","6.230409959","9.200784305","9.166410517","9.150079684","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"32.65358948","32.65358948","32.65358948","35.98409406","35.98409406","35.98409406","6.446410517","5.606410517","7.286410517","3.115905943","2.275905943","3.955905943","6.446410517","5.606410517","7.286410517","0","0","0","0","0","0",,,,,,,,,,,,,"135.1","0.685744968216981",1.00000000000
Anopheles_stephensi,BitingRate,11.34,77.71,"39.99525333","39.99525333","39.99525333","44.15343738","44.15343738","44.15343738","2.254746671","1.824746671","2.684746671","-1.903437376","-2.333437376","-1.473437376","2.25474667","1.82474667","2.68474667","0","0","0","53","73","35",,,,"4","5","3",,,,"14","14","8",AdultLifespan,"39.99525333","39.99525333","39.99525333","44.15343738","44.15343738","44.15343738","-0.89525333","-1.73525333","-0.05525333","-5.053437376","-5.893437376","-4.213437376","-0.89525333","-1.73525333","-0.05525333","26","112","1","292","380","216","3","6","1","8","9","7","4","13","1","39","50","37","176","0.38875750515806",2.00000000000
Anopheles_stephensi,BitingRate,9.42,77.17,"35.68299755","35.22681304","35.68299755","35.68299755","35.22681304","35.68299755","6.567002448","6.59318696","6.997002448","6.567002448","6.59318696","6.997002448","9.200873993","9.157719431","9.153566325","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"32.66228057","32.66228057","32.66228057","35.2263627","35.2263627","35.2263627","6.437719431","5.597719431","7.277719431","3.873637302","3.033637302","4.713637302","6.437719431","5.597719431","7.277719431","0","0","0","0","0","0",,,,,,,,,,,,,"1197","0.685393393473686",1.00000000000
Anopheles_stephensi,BitingRate,10.22,77.57,"36.04944592","35.86774303","36.52954702","41.2006978","41.2006978","41.2006978","6.200554078","5.95225697","6.150452982","1.049302202","0.619302202","1.479302202","6.38225697","5.95225697","6.81225697","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"35.86774303","35.86774303","35.86774303","41.20069747","41.20069747","41.20069747","3.23225697","2.39225697","4.07225697","-2.100697474","-2.940697474","-1.260697474","3.23225697","2.39225697","4.07225697","0","0","0","21","33","9",,,,"5","5","3",,,,"8","9","3","1202","0.555724944459639",2.00000000000
Anopheles_stephensi,BitingRate,12.3,78.13,"37.88933696","37.88933696","37.88933696","42.64497517","42.64497517","42.64497517","4.360663039","3.930663039","4.790663039","-0.394975167","-0.824975167","0.035024833","4.360663039","3.930663039","4.790663039","0","0","0","1","4","0",,,,"1","2",,,,,"1","2",,AdultLifespan,"37.88933696","37.88933696","37.88933696","42.6449751","42.6449751","42.6449751","1.210663039","0.370663039","2.050663039","-3.5449751","-4.3849751","-2.7049751","1.210663039","0.370663039","2.050663039","0","0","0","90","150","39",,,,"5","6","4",,,,"12","31","8","473","0.473946744665278",2.00000000000
Anopheles_stephensi,BitingRate,11.66,78.14,"40.78642944","40.78642944","40.78642944","46.38458788","46.38458788","46.38458788","1.463570564","1.033570563","1.893570564","-4.134587883","-4.564587883","-3.704587883","1.463570563","1.033570563","1.893570563","0","0","0","129","159","90",,,,"6","7","5",,,,"27","37","24",AdultLifespan,"40.78642944","40.78642944","40.78642944","46.38458788","46.38458788","46.38458788","-1.686429437","-2.526429437","-0.846429437","-7.284587883","-8.124587883","-6.444587883","-1.686429437","-2.526429437","-0.846429437","125","220","41","399","495","319","7","7","3","9","10","9","22","28","5","50","50","49","277","0.356752582330277",2.00000000000
